#DEVICE_TYPE,DEVICE_ID,AIRCRAFT_MODEL,REGISTRATION,CN,TRACKED,IDENTIFIED
'F','DD4E9A','PIK-20 D','G-DEAR','EAR','Y','Y'
'F','DD4E9B','ASW-20','G-CFPH','GB2','Y','Y'
'F','DD4E9D','ASH-25','G-CHXO','711','Y','Y'
'F','DD4E9E','LS-6','G-CHGP','L6','Y','Y'
'F','DD4EA1','DR-400','D-EISI','SI','Y','Y'
'F','DD4EA6','Cirrus Std','G-CFGU','806','Y','Y'
'F','DD4EB1','Nimbus 2','ZK-GIW','IW','Y','Y'
'F','DD4EB3','DG-1000','VH-DGZ','DGZ','Y','Y'
'F','DD4EB4','PA-25 Pawnee','VH-ALA','ALA','Y','Y'
'F','DD4EB5','LS-1 f','D-8982','LX','Y','Y'
'F','DD4EB6','Other','S5-3078','MJ','Y','Y'
'F','DD4EBA','ASW-15','OE-0946','46','Y','Y'
'F','DD4EBB','LS-8 st 18','G-CKMA','KMA','Y','Y'
'F','DD4EBC','Discus 2','ZK GHW','HW','Y','Y'
'F','DD4EBD','DG-200','D-4556','OM','Y','Y'
'F','DD4EBE','Duo Discus xt','G-CKOL','OL','Y','Y'
'F','DD4EC0','ASW-20','LV-DNT','CA','Y','Y'
'F','DD4EC2','Twin Astir II','PH-819','CA','Y','Y'
'F','DD4EC3','','','','Y','N'
'F','DD4EC8','ASW-19','G-CJJL','JJL','Y','Y'
'F','DD4ECB','Discus','VH-GUF','GUF','Y','Y'
'F','DD4ECC','ASW-24','9A-GTI','HR3','Y','Y'
'F','DD4ECE','PIK-20 D','G-DDOU','DOU','Y','Y'
'F','DD4ECF','A380','G-CHNZ','HNZ','Y','Y'
'F','DD4ED0','Unknown','','PFB','Y','Y'
'F','DD4ED1','LS-6','OK-8899','EL','Y','Y'
'F','DD4ED5','DG-200','G-CJAW','M4','Y','Y'
'F','DD4ED6','Duo Discus t','OY-XVN','VN','Y','Y'
'F','DD4EDB','Discus','OY-XPM','PM','Y','Y'
'F','DD4EDC','Twin Astir III','OY-XTG','TG','Y','Y'
'F','DD4EDE','ASK-21','OY-XVY','VY','Y','Y'
'F','DD4EDF','Discus','OY-XOK','X9','Y','Y'
'F','DD4EE4','Nimbus 3DT','G-CJWG','880','Y','Y'
'F','DD4EE5','Ultralight Glider','55RS','HCS','Y','Y'
'F','DD4EE9','Ultralight Glider','63AUY','','Y','Y'
'F','DD4EED','SZD-50 Puchacz','OY-XUT','UT','Y','Y'
'F','DD4EEE','ASK-21','OY-XMF','X1','Y','Y'
'F','DD4EF0','Discus t','G-CHGZ','502','Y','Y'
'F','DD4EF1','ASW-19','G-DDSX','877','Y','Y'
'F','DD4EF2','Mini Nimbus','g-cfhg','187','Y','Y'
'F','DD4EF3','Twin Astir I','OM-5960','TW','Y','Y'
'F','DD4EF5','ASW-28t','G-CKJV','AP','Y','Y'
'F','DD4EF6','SZD-48-3 Jantar Std 3','SP-3451','MT','Y','Y'
'F','DD4EFC','LS-8','ZK GXR','XR','Y','Y'
'F','DD4EFD','LAK-19 T','G-CKOU','1UP','Y','Y'
'F','DD4F01','Duo Discus t','OY-RAX','1W','Y','Y'
'F','DD4F04','Cirrus Std','OK-3706','V1','Y','Y'
'F','DD4F06','DG-100','S5-3038','M7','Y','Y'
'F','DD4F11','DG-300','S5-3092','LS','Y','Y'
'F','DD4F19','ASW-24','G-CFNG','M5','Y','Y'
'F','DD4F1A','SF-25','OY-TEX','TE','Y','Y'
'F','DD4F1C','Pegase','F-CHDO','DO','Y','Y'
'F','DD4F1E','DG-300','G-CFAJ','FAJ','Y','Y'
'F','DD4F20','Libelle Std','D-0522','L2','Y','Y'
'F','DD4F21','Blanik','S5-7127','27','Y','Y'
'F','DD4F23','Pegase','F-CHKL','GO','Y','Y'
'F','DD4F24','Pegase','SP-3962','AG','Y','Y'
'F','DD4F25','EuroFox','F-JTNM','NM','Y','Y'
'F','DD4F29','DG-300','S5-3001','AT','Y','Y'
'F','DD4F2E','Motorplane','S5-MTI','ONE','Y','Y'
'F','DD4F33','Blanik','S5-7144','44','Y','Y'
'F','DD4F34','Blanik','S5-7115','15','Y','Y'
'F','DD4F35','DG-808 C','OY-EXA','EA','Y','Y'
'F','DD4F37','ASW-24','D-1582','MM','Y','Y'
'F','DD4F3B','EuroFox','OY-9406','406','Y','Y'
'F','DD4F3D','Discus 2cT','ZK-GFR','FR','Y','Y'
'F','DD4F3E','Nimbus 2','D-9668','PJ','Y','Y'
'F','DD4F3F','SZD-59 Acro','OY-RUX','4W','Y','Y'
'F','DD4F42','Janus B','SE-URX','RX','Y','Y'
'F','DD4F44','LS-3','WUD','','Y','Y'
'F','DD4F46','ASW-24','D-6087','W1','Y','Y'
'F','DD4F4A','VL3 Evolution','F-JCQI','QI','Y','Y'
'F','DD4F4C','ASW-20','D-3295','IF','Y','Y'
'F','DD4F4D','LS-4','OY-XRF','G4','Y','Y'
'F','DD4F4E','SZD-51 Junior','OY-XTK','T4','Y','Y'
'F','DD4F4F','LS-8 18','','456','Y','Y'
'F','DD4F51','Breguet 905','F-AZNV','','Y','Y'
'F','DD4F52','LS-8','G-CHWL','184','Y','Y'
'F','DD4F54','Discus','G-CFHR','Q5','Y','Y'
'F','DD4F55','DG-808 B','G-IANB','NB','Y','Y'
'F','DD4F58','Blanik','VT-GIN','','Y','Y'
'F','DD4F5A','SZD-48-3 Jantar Std 3','SP-3262','FR','Y','Y'
'F','DD4F5C','PA-25 Pawnee','G-DSGC','GC','Y','Y'
'F','DD4F5F','Motorglider','HANNES','','Y','Y'
'F','DD4F62','ASW-20','G-CJTP','','Y','Y'
'F','DD4F63','Astir CS-77','G-DEOD','DSF','Y','Y'
'F','DD4F64','LS-7','OY-XRC','CC','Y','Y'
'F','DD4F67','ASW-15','G-CKRR','','Y','Y'
'F','DD4F68','ASW-20','G-DDVV','DV','Y','Y'
'F','DD4F6B','ASW-20','G-DHOK','SM','Y','Y'
'F','DD4F6C','ASW-15','G-CFMS','FMS','Y','Y'
'F','DD4F6D','Libelle Std','G-DCRO','CRO','Y','Y'
'F','DD4F6F','ASW-28','104','104','Y','Y'
'F','DD4F70','Nimbus 3','F-CFUA','UA','Y','Y'
'F','DD4F72','Kestrel','G-DCZU','826','Y','Y'
'F','DD4F74','ASW-19','G-EENZ','RNT','Y','Y'
'F','DD4F75','Astir CS-77','G-GSST','770','Y','Y'
'F','DD4F76','LS-8','G-CHWS','Z5','Y','Y'
'F','DD4F78','Duo Discus xlt','D-KUTE','WX','Y','Y'
'F','DD4F7B','SZD-51 Junior','G-CJVC','JVC','Y','Y'
'F','DD4F7E','Astir CS-77','G-CJON','R67','Y','Y'
'F','DD4F80','DG-300','G-CHDR','','Y','Y'
'F','DD4F84','SZD-51 Junior','G-CJMY','JMY','Y','Y'
'F','DD4F85','ASK-21','D-9906','06','Y','Y'
'F','DD4F87','Piper J-3 Cub','F-JVZG','AGC','Y','Y'
'F','DD4F89','Europa XS','G-CFVR','','Y','Y'
'F','DD4F8A','Astir CS','G-CJYC','JYC','Y','Y'
'F','DD4F8B','EuroFox','G-CGYG','','Y','Y'
'F','DD4F8C','ASW-15','G-DCKP','CKP','Y','Y'
'F','DD4F8D','DG-303','VH-DGU','DGU','Y','Y'
'F','DD4F8F','ASK-21','G-CHYJ','HYJ','Y','Y'
'F','DD4F91','Pegase','G-CFVN','FVN','Y','Y'
'F','DD4F92','LS-7','G-CFTY','753','Y','Y'
'F','DD4F96','HK36 Super Dimona','OY-XZS','ZS','Y','Y'
'F','DD4F97','ASK-13','F-CECC','CC','Y','Y'
'F','DD4F98','DG-300','G-cfjr','950','Y','Y'
'F','DD4F99','Twin Astir II','F-CFKV','KV','Y','Y'
'F','DD4F9A','Janus B','G-DDTC','DTC','Y','Y'
'F','DD4FA0','LS-4','F-CEIR','TC','Y','Y'
'F','DD4FA1','Pegase','LV-EOH','4A','Y','Y'
'F','DD4FA2','Libelle Std','F-CPDG','719','Y','Y'
'F','DD4FA3','LS-3','VH-WUQ','UQ','Y','Y'
'F','DD4FA5','Taurus','F-JXEV','','Y','Y'
'F','DD4FA6','Silent 2 Targa','F-JUCG','','Y','Y'
'F','DD4FA7','ASH-26 E','VH-WPT','WPT','Y','Y'
'F','DD4FA8','Ventus ct','OK-1723','JN','Y','Y'
'F','DD4FAD','ASK-21','G-CLVM','LVM','Y','Y'
'F','DD4FAE','Pegase','G-CKGM','760','Y','Y'
'F','DD4FB4','SZD-56 Diana','N510ES','ES','Y','Y'
'F','DD4FB7','SHK-1','G-CFJF','K58','Y','Y'
'F','DD4FB8','Discus 2','ZK-GYK','7K','Y','Y'
'F','DD4FBB','DG-1000','VH-GTO','GTO','Y','Y'
'F','DD4FBC','LS-6','ZK GZI','ZI','Y','Y'
'F','DD4FBD','ASK-21','GVJ','','Y','Y'
'F','DD4FBE','MikroKopter Okto','Hilitec','','Y','Y'
'F','DD4FC1','Drone/UAV','UAV','UAV','Y','Y'
'F','DD4FC5','ASH-26 E','','CXS','Y','Y'
'F','DD4FC6','LS-3','D-3933','TP','Y','Y'
'F','DD4FC7','ASK-23','OY-RKX','RK','Y','Y'
'F','DD4FCC','ASK-21','PH-1097','KIM','Y','Y'
'F','DD4FD3','Discus','G-CHKA','860','Y','Y'
'F','DD4FD5','DG-300','D-3398','2M','Y','Y'
'F','DD4FD7','DG-505','G-CKAX','KAX','Y','Y'
'F','DD4FD8','SZD-51 Junior','G-CFZF','FZF','Y','Y'
'F','DD4FD9','ASK-13','G-CKFJ','KFJ','Y','Y'
'F','DD4FDA','ASK-21','G-CKEK','KEK','Y','Y'
'F','DD4FDC','ASK-21','D-8383','CT','Y','Y'
'F','DD4FDD','LS-4','OY-XMO','L7','Y','Y'
'F','DD4FDE','ASW-24','OY-RXR','4R','Y','Y'
'F','DD4FDF','ASW-20','OY-XKF','W4','Y','Y'
'F','DD4FE0','Discus','OY-XSU','SU','Y','Y'
'F','DD4FE1','Astir CS','G-DDYF','850','Y','Y'
'F','DD4FE2','ASK-13','G-DCWH','CWH','Y','Y'
'F','DD4FE3','ASK-21','G-DHCX','HCX','Y','Y'
'F','DD4FE7','ASK-21','OY-XKO','R2','Y','Y'
'F','DD4FE8','ASW-20','ZS-GOO','','Y','Y'
'F','DD4FE9','DG-500','D-5035','M35','Y','Y'
'F','DD4FEA','ASK-13','F-CEJU','','Y','Y'
'F','DD4FEB','SF-25','OY-XZL','','Y','Y'
'F','DD4FEC','Silent-IN','F-JTOL','','Y','Y'
'F','DD4FED','DG-400','OY-LSX','C1','Y','Y'
'F','DD4FEF','Pilatus B4','OY-XCX','C2','Y','Y'
'F','DD4FF0','LS-8a','F-CGZK','2M','Y','Y'
'F','DD4FF1','ASK-21','OY-LVX','C8','Y','Y'
'F','DD4FF3','SF-25','OY-HLX','','Y','Y'
'F','DD4FF5','ASW-19','SP-3931','JAY','Y','Y'
'F','DD4FF6','SZD-48-3 Jantar Std 3','SP-3835','WP','Y','Y'
'F','DD4FF8','SZD-51 Junior','G-CLRD','LRD','Y','Y'
'F','DD4FFA','Twin Astir III','F-CNDM','DM','Y','Y'
'F','DD4FFB','ASK-13','G-CJMZ','R37','Y','Y'
'F','DD4FFC','Taurus','67-BUT','SA','Y','Y'
'F','DD4FFD','DG-505','G-CJZK','JZK','Y','Y'
'F','DD4FFF','Nimbus 3DT','G-NYMB','970','Y','Y'
'F','DD5003','Pegase','SP-3899','J7','Y','Y'
'F','DD5004','SZD-42 Jantar 2/2b','SP-3278','DT','Y','Y'
'F','DD5008','SZD-48-3 Jantar Std 3','SP-3900','JK','Y','Y'
'F','DD5009','SF-27','G-DFHY','H5','Y','Y'
'F','DD500C','ASK-13','G-DCCY','CCY','Y','Y'
'F','DD5010','Unknown','FLARM','','Y','Y'
'F','DD5015','SZD-48-3 Jantar Std 3','9A-GAL','HR1','Y','Y'
'F','DD5017','ASW-19','SP-3946','DN','Y','Y'
'F','DD5018','LS-3','G-CKMV','KMV','Y','Y'
'F','DD501A','SZD-48-3 Jantar Std 3','SP-3374','FK','Y','Y'
'F','DD501D','Mosquito','G-CHMT','380','Y','Y'
'F','DD501F','LS-4','D-2262','V4','Y','Y'
'F','DD5022','LAK-12','G-CHOG','','Y','Y'
'F','DD5024','SZD-48-1 Jantar Std 2','SP-3184','','Y','Y'
'F','DD5025','SZD-9 Bocian','SP-3040','','Y','Y'
'F','DD5026','Twin Astir II','SP-3895','FC','Y','Y'
'F','DD5027','SZD-48-3 Jantar Std 3','SP-3228','','Y','Y'
'F','DD5028','SZD-51 Junior','SP-3473','7K','Y','Y'
'F','DD5029','ASW-20','G-CFUN','FUN','Y','Y'
'F','DD502A','SZD-51 Junior','SP-3435','5K','Y','Y'
'F','DD502D','Libelle Std','VH-GCO','GCO','Y','Y'
'F','DD502E','SZD-48-3 Jantar Std 3','SP-3648','YZ','Y','Y'
'F','DD502F','Twin Astir II','SP-4055','Sz2','Y','Y'
'F','DD5030','DG-300','OM-6143','FM','Y','Y'
'F','DD5031','ASG-29','G-CKOZ','G9','Y','Y'
'F','DD5032','Other','LV-X556','BF','Y','Y'
'F','DD5033','DG-300','S5-3036','DL','Y','Y'
'F','DD5034','DG-300','SE-UED','CB','Y','Y'
'F','DD5035','Pegase','G-DHES','HES','Y','Y'
'F','DD5037','DG-100','S5-3102','D3','Y','Y'
'F','DD5038','LS-4','SE-UIA','IA','Y','Y'
'F','DD503A','ASW-15','G-CFXY','EC','Y','Y'
'F','DD503B','SZD-48 Jantar Std 2','SP-3686','MS','Y','Y'
'F','DD503C','PW-5','SP-3705','CU','Y','Y'
'F','DD503D','LS-4','D-1639','WW','Y','Y'
'F','DD503E','Cirrus Std','G-CJOE','JOE','Y','Y'
'F','DD503F','ASW-28','F-CKAL','A28','Y','Y'
'F','DD5043','Libelle Std','G-DCVL','CVL','Y','Y'
'F','DD5044','DG-300','F-CLEO','R1','Y','Y'
'F','DD5045','TST-10','VH GIO','IO','Y','Y'
'F','DD5048','Pegase','F-CHGA','GA','Y','Y'
'F','DD5049','LS-1 d','D-0440','','Y','Y'
'F','DD504A','DG-300','S5-3069','MM','Y','Y'
'F','DD504B','Duo Discus t','F-CVAV','M3','Y','Y'
'F','DD504C','Discus','OK-4300','VE','Y','Y'
'F','DD504E','Pegase','F-CGOG','OG','Y','Y'
'F','DD504F','Alliance 34','F-CJBE','BE','Y','Y'
'F','DD5050','DG-200','G-CKDU','KDU','Y','Y'
'F','DD5053','SZD-42 Jantar 2/2b','ES-2009','','Y','Y'
'F','DD5054','Slingsby Skylark 4','BLW','BLW','Y','Y'
'F','DD5055','SF-28','F-CFTD','','Y','Y'
'F','DD505A','DG-100','G-CKDY','503','Y','Y'
'F','DD505B','DG-400','OY-XWI','NG','Y','Y'
'F','DD505E','DG-800','OH-901','DG','Y','Y'
'F','DD5060','ASH-26 E','D-KTVS','VS','Y','Y'
'F','DD5061','Glasflugel 304','D-4167','AP','Y','Y'
'F','DD5063','Discus 2','VH-DYZ','','Y','Y'
'F','DD5068','Libelle Std','VH-GCX','','Y','Y'
'F','DD506B','Mosquito','ZS-GLC','LC','Y','Y'
'F','DD506C','Ventus 2','ZK-GYD','YD','Y','Y'
'F','DD506E','Nimbus 2','IUS','','Y','Y'
'F','DD506F','Discus','VH-OKN','','Y','Y'
'F','DD5070','DG-300','OK-8011','WL','Y','Y'
'F','DD5072','SZD-48-3 Jantar Std 3','SP-3453','VY','Y','Y'
'F','DD5076','DG-600','SP-3713','SU','Y','Y'
'F','DD507A','PA-18 Super Cub','D-XXXX','GM','Y','Y'
'F','DD507B','Twin Astir II','D-8761','61','Y','Y'
'F','DD507C','Ka-8','OE-5040','K8c','Y','Y'
'F','DD507D','C30S Edelweiss','F-CCUV','UV','Y','Y'
'F','DD5080','Cirrus Std','VH-GET','','Y','Y'
'F','DD5082','LS-6','G-CGBO','C30','Y','Y'
'F','DD5083','LAK-17 A','VH-GTV','GTV','Y','Y'
'F','DD5085','ASW-15','G-CFPB','XY','Y','Y'
'F','DD5087','WT9 Dynamic','F-JAKO','','Y','Y'
'F','DD5088','Libelle Std','JHL','JHL','Y','Y'
'F','DD5089','LS-3','G-CGDA','546','Y','Y'
'F','DD508A','DG-100','G-CJRL','SU','Y','Y'
'F','DD508C','Libelle Std','G-DCPM','CPM','Y','Y'
'F','DD508D','LS-6 18','GCHOZ','U2','Y','Y'
'F','DD5091','LS-1 f','G-CLRZ','KC','Y','Y'
'F','DD5092','Duo Discus xl','VH-GKM','','Y','Y'
'F','DD5093','DG-100','G-DGIO','DG1','Y','Y'
'F','DD5096','Cirrus','VH-WUN','','Y','Y'
'F','DD5098','Unknown','HKZ','HKZ','Y','Y'
'F','DD509B','LS-4','G-LSLS','288','Y','Y'
'F','DD509F','PA-25 Pawnee','HA-TNC','TNC','Y','Y'
'F','DD50A0','Ultralight','D-MNFW','NFW','Y','Y'
'F','DD50A3','Mosquito','G-CJNR','JNR','Y','Y'
'F','DD50A5','ASW-27','','Z1','Y','Y'
'F','DD50A8','Ka-6 e','G-DCCA','CCA','Y','Y'
'F','DD50A9','ASK-21','G-PNGC','N3','Y','Y'
'F','DD50AB','Cirrus Std','D-KASX','SX','Y','Y'
'F','DD50AC','Ventus 2bx','VH-VRZ','VRZ','Y','Y'
'F','DD50AF','DG-300','G-CFWM','FWM','Y','Y'
'F','DD50B0','DG-500','D-KDUL','TR','Y','Y'
'F','DD50B4','ASK-21','LN-GHC','HC','Y','Y'
'F','DD50B5','DG-100','G-CLRN','LRN','Y','Y'
'F','DD50B6','Pilatus B4','F-GKDM','','Y','Y'
'F','DD50B7','ASW-15','G-CGCR','748','Y','Y'
'F','DD50B9','LS-3','G-CGDN','294','Y','Y'
'F','DD50BA','DG-300','OE-5520','DG','Y','Y'
'F','DD50BC','WT9 Dynamic','F-JAFT','MFT','Y','Y'
'F','DD50BD','Pegase','F-CHGR','MGR','Y','Y'
'F','DD50BF','DR-400','F-GLVQ','VQ','Y','Y'
'F','DD50C2','Jodel D112','F-BNZB','ZB','Y','Y'
'F','DD50C5','DR-400','F-GMKA','KA','Y','Y'
'F','DD50C6','ASW-24','VH-ZAE','NC','Y','Y'
'F','DD50C7','Slingsby Vega 15m','G-DDXF','DXF','Y','Y'
'F','DD50C9','LS-4','PH-1189','4A','Y','Y'
'F','DD50CB','Duo Discus','G-CJFH','R1','Y','Y'
'F','DD50CD','ASW-20','G-CHVX','F20','Y','Y'
'F','DD50CE','Mini Nimbus','G-CJYS','JYS','Y','Y'
'F','DD50CF','Duo Discus t','PH-1472','4D','Y','Y'
'F','DD50D0','Discus 2cT','D-KSCC','CC','Y','Y'
'F','DD50D2','Discus','G-CFUL','803','Y','Y'
'F','DD50D3','WT9 Dynamic','F-JTXF','','Y','Y'
'F','DD50D6','Libelle Std','G-DHCO','HCQ','Y','Y'
'F','DD50D8','LS-4','G-CJLH','JLH','Y','Y'
'F','DD50DA','Discus','OK-0370','CZ','Y','Y'
'F','DD50DB','Motorplane','S5-MMX','Wai','Y','Y'
'F','DD50DC','DG-300','VH-HDZ','HDZ','Y','Y'
'F','DD50DD','ASH-25','F-CBPM','EPM','Y','Y'
'F','DD50E0','Unknown','F-GSBL','AR','Y','Y'
'F','DD50E3','LS-3','VH-WUS','WUS','Y','Y'
'F','DD50E6','Ventus','HB-1599','','Y','Y'
'F','DD50E8','DR-300','HB-EQM','EQM','Y','Y'
'F','DD50E9','Libelle Std','','CMO','Y','Y'
'F','DD50EA','Discus','G-CLTF','LTF','Y','Y'
'F','DD50F0','LS-4','PH-1392','4M','Y','Y'
'F','DD50F3','ASK-21','PH-682','4B','Y','Y'
'F','DD50F5','ASK-21','PH-1283','4G','Y','Y'
'F','DD50F6','LS-4','D-5286','AP','Y','Y'
'F','DD50F7','Alliance 34','F-CJBN','BN','Y','Y'
'F','DD50F9','Ultralight','OO-F85','','Y','Y'
'F','DD50FA','SF-25','F-CHNB','','Y','Y'
'F','DD50FD','LS-4','VH-XCL','','Y','Y'
'F','DD50FF','LS-8 18','F-CHML','KL','Y','Y'
'F','DD5101','WT9 Dynamic','F-JB00','J00','Y','Y'
'F','DD5103','Discus','XOT','','Y','Y'
'F','DD5105','DG-1000','VH-GAP','GAP','Y','Y'
'F','DD5106','Pipistrel Virus','COVID','19','Y','Y'
'F','DD5108','ASK-21','G-CLPV','LPV','Y','Y'
'F','DD510A','LS-4','VH-CQN','QN','Y','Y'
'F','DD510E','Pegase','F-CHKG','415','Y','Y'
'F','DD5110','Astir CS','OH-929','CS','Y','Y'
'F','DD5111','LS-7','OH-823','IU','Y','Y'
'F','DD5113','ASH-25','F-CLAB','11','Y','Y'
'F','DD5116','Mosquito','ZK-GON','','Y','Y'
'F','DD5117','Pegase','F-CGBZ','169','Y','Y'
'F','DD5118','LS-4','OH-713','HD','Y','Y'
'F','DD511A','DG-100','G-CHWP','HWP','Y','Y'
'F','DD511B','SZD-48 Jantar Std 2','G-DFTJ','FTJ','Y','Y'
'F','DD511F','Other','SP-','LU2','Y','Y'
'F','DD5121','SF-28','F-CEYG','YG','Y','Y'
'F','DD5123','Ventus 2ct','D-KOMT','SM','Y','Y'
'F','DD5124','Other','BIRRA','B99','Y','Y'
'F','DD5125','DG-600','LV-ELN','BO','Y','Y'
'F','DD512C','Glasflugel 304','G-CHMM','HMM','Y','Y'
'F','DD512D','PIK-20 D','G-CJVE','JVE','Y','Y'
'F','DD512E','SZD-48-1 Jantar Std 2','SP-3178','WK','Y','Y'
'F','DD512F','Other','SP-','LU3','Y','Y'
'F','DD5133','SZD-54 Perkoz','G-PRKZ','S8Y','Y','Y'
'F','DD5135','Ground Station','LFBG','CGC','Y','Y'
'F','DD5136','Nimbus 2','G-DDNG','265','Y','Y'
'F','DD5139','DG-100','S5-3061','M3','Y','Y'
'F','DD513A','LS-4','F-CVLC','MC4','Y','Y'
'F','DD513C','Nimbus 2 C','G-NIMB','','Y','Y'
'F','DD513E','LS-6','G-LSGB','6B','Y','Y'
'F','DD513F','Mosquito','VHFQN','FQN','Y','Y'
'F','DD5141','Ventus c','OK-2323','FC','Y','Y'
'F','DD5143','Discus','G-CHHP','KL','Y','Y'
'F','DD5147','Libelle Std','G-DCXK','L18','Y','Y'
'F','DD514A','Pilatus B4','G-DDLA','DLA','Y','Y'
'F','DD514B','Discus','D-6006','XC','Y','Y'
'F','DD514D','ASW-20','F-CGCN','JF','Y','Y'
'F','DD514F','Marianne','G-CJXN','Z35','Y','Y'
'F','DD5150','ASH-25','F-CHAV','EL','Y','Y'
'F','DD5151','LS-8 18','S5-3142','42','Y','Y'
'F','DD5152','DG-300','S5-3303','CD','Y','Y'
'F','DD5153','DG-300','S5-3021','A9','Y','Y'
'F','DD5154','DG-100','S5-3022','L3','Y','Y'
'F','DD5155','Twin Astir III','G-NUGC','NU2','Y','Y'
'F','DD5156','DG-100','S5-3009','B8','Y','Y'
'F','DD5158','DG-300','S5-3300','E3','Y','Y'
'F','DD515A','Nimbus 2','ZS-GIR','88','Y','Y'
'F','DD515B','Other','SP-','LU1','Y','Y'
'F','DD515D','LS-1 d','PH-1578','LSD','Y','Y'
'F','DD515E','ASK-21','G-CLRT','LRT','Y','Y'
'F','DD5161','Pegase','F-CFRU','RU','Y','Y'
'F','DD5163','Janus Ce','G-CLTC','N','Y','Y'
'F','DD5165','Ventus','GDELR','188','Y','Y'
'F','DD5167','DG-100','S5-3020','B5','Y','Y'
'F','DD5168','Cirrus Std','S5-3140','TR','Y','Y'
'F','DD5169','DG-200','','MS','Y','Y'
'F','DD516D','Duo Discus t','G-DDJF','JF','Y','Y'
'F','DD5170','SZD-48-1 Jantar Std 2','VH-IZX','IZX','Y','Y'
'F','DD5171','Discus','G-DJAN','603','Y','Y'
'F','DD5172','Discus','G-TLTL','TL2','Y','Y'
'F','DD5174','RF 9','F-CLLP','','Y','Y'
'F','DD5175','Ventus','D-5231','LE','Y','Y'
'F','DD5178','WT9 Dynamic','F-JUSV','SV2','Y','Y'
'F','DD517C','Experimental','VH-GPR','PR','Y','Y'
'F','DD517F','ASW-19','VH-UKE','','Y','Y'
'F','DD5184','ASK-21','G-CJMS','R23','Y','Y'
'F','DD5185','ASK-13','G-CJSV','R30','Y','Y'
'F','DD5186','SZD-48-3 Jantar Std 3','ES-1009','','Y','Y'
'F','DD518A','LAK-12','GRR','','Y','Y'
'F','DD518B','SZD-48-3 Jantar Std 3','SP-3445','HI','Y','Y'
'F','DD518C','DG-300','G-DFGT','FGT','Y','Y'
'F','DD518D','Slingsby Vega 15m','G-DEDY','EDY','Y','Y'
'F','DD5190','LS-6','G-CHJX','203','Y','Y'
'F','DD5195','Libelle Std','G-EHAV','J84','Y','Y'
'F','DD5198','Pegase','F-CGOF','EOF','Y','Y'
'F','DD519A','Pegase','F-CGFU','','Y','Y'
'F','DD519B','Discus','F-CGGH','EGH','Y','Y'
'F','DD519C','Ultralight Glider','5077','RC','Y','Y'
'F','DD519F','Unknown','D-8152','FES','Y','Y'
'F','DD51A0','Ultralight Glider','31694','Lin','Y','Y'
'F','DD51A7','Astir CS','OK-7385','PJ','Y','Y'
'F','DD51A8','Cirrus Std','OK-4444','IYD','Y','Y'
'F','DD51AB','LS-3','LV-EPM','RL','Y','Y'
'F','DD51AE','Ultralight Glider','55RS','HCS','Y','Y'
'F','DD51AF','LS-4','VH-HDI','HDI','Y','Y'
'F','DD51BE','LS-4','G-DEHK','490','Y','Y'
'F','DD51C0','ASW-28 18','G-TRBO','28T','Y','Y'
'F','DD51C2','Discus','G-CHZE','HZE','Y','Y'
'F','DD51C6','DG-1000','ZK-GPJ','GPJ','Y','Y'
'F','DD51C8','ASW-19','G-RZEE','999','Y','Y'
'F','DD51C9','SZD-48 Jantar Std 2','','M','Y','Y'
'F','DD51CC','ASK-21','G-CKNL','KNL','Y','Y'
'F','DD51CE','DG-1000','ZK-GGR','GGR','Y','Y'
'F','DD51D5','Grob G109','ZK-GNW','NW','Y','Y'
'F','DD51D6','ASH-25','G-DRCS','M25','Y','Y'
'F','DD51D7','Discus','D-KDBT','BT','Y','Y'
'F','DD51D8','Ventus ct','G-FORA','4A','Y','Y'
'F','DD51DA','DG-100','ZK-GNB','GNB','Y','Y'
'F','DD51DB','Cirrus Std','G-CHWD','MH','Y','Y'
'F','DD51DD','DG-100','G DCWD','WD','Y','Y'
'F','DD51DE','DG-808 C','G-OBUP','CL','Y','Y'
'F','DD51E0','ASH-26 E','D-KSIS','IS','Y','Y'
'F','DD51E3','Astir CS','VH-GDC','GDC','Y','Y'
'F','DD51E5','Astir CS','G-DDKU','DKU','Y','Y'
'F','DD51E7','Twin Astir II','G-CJWM','T12','Y','Y'
'F','DD51EA','A22 Foxbat','F-JBIF','','Y','Y'
'F','DD51EC','Duo Discus','F-CXXC','C4','Y','Y'
'F','DD51EE','ASW-28','','Z1','Y','Y'
'F','DD51F1','Marianne','F-CBLZ','ELZ','Y','Y'
'F','DD51F2','Zugvogel IIIb','OE-0465','48','Y','Y'
'F','DD51F3','SF-28','HK','HK','Y','Y'
'F','DD51F5','Topaze','F-CEEE','EEE','Y','Y'
'F','DD51F6','ASH-25 MI','D-KEHW','GH','Y','Y'
'F','DD51F7','LS-8 st 18','ARC-UE','X15','Y','Y'
'F','DD51F9','LAK-19 T','G-XIXT','19T','Y','Y'
'F','DD51FA','LS-1 d','OY-MIX','M','Y','Y'
'F','DD51FB','Janus B','F-CKTZ','TZ','Y','Y'
'F','DD51FC','LS-6','G-CFCP','721','Y','Y'
'F','DD5200','Cirrus Std','G-DCYT','CYT','Y','Y'
'F','DD5201','ASK-21','G-CKDF','N7','Y','Y'
'F','DD5206','SF-28','F-CEYA','YA','Y','Y'
'F','DD5207','Janus C','F-CNEG','GD','Y','Y'
